id,name,symbol,ipoyear,sector,industry,exchange_id,created,modified
5423,"Pacific Coast Oil Trust",ROYT,2012,Energy,"Oil & Gas Production",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5424,"Pacific Gas & Electric Co.",PCG,0,"Public Utilities","Power Generation",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5425,"Packaging Corporation of America",PKG,2000,"Consumer Durables",Containers/Packaging,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5426,"Palo Alto Networks, Inc.",PANW,2012,Technology,"Computer peripheral equipment",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5427,"Pampa Energia S.A.",PAM,0,"Public Utilities","Electric Utilities: Central",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5428,"Pandora Media, Inc.",P,2011,"Consumer Services",Broadcasting,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5429,"Panhandle Royalty Company",PHX,0,Energy,"Oil & Gas Production",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5430,"PAR Technology Corporation",PAR,0,Miscellaneous,"Office Equipment/Supplies/Services",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5431,"Paramount Group, Inc.",PGRE,2014,"Consumer Services","Real Estate Investment Trusts",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5432,"Park Electrochemical Corporation",PKE,0,Technology,"Electrical Products",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5433,"Park Hotels & Resorts Inc.",PK,2016,"Consumer Services",Hotels/Resorts,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5434,"Parker Drilling Company",PKD,0,Energy,"Oil & Gas Production",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5435,"Parker-Hannifin Corporation",PH,0,"Capital Goods","Metal Fabrications",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5436,"Parkway, Inc.",PKY,2016,"Consumer Services","Real Estate Investment Trusts",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5437,"Parsley Energy, Inc.",PE,2014,Energy,"Oil & Gas Production",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5438,"PartnerRe Ltd.",PRE^F,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5439,"PartnerRe Ltd.",PRE^G,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5440,"PartnerRe Ltd.",PRE^H,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5441,"PartnerRe Ltd.",PRE^I,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5442,"Party City Holdco Inc.",PRTY,2015,"Consumer Services","Other Specialty Stores",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5443,"Patriot National, Inc.",PN,2015,Finance,"Specialty Insurers",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5444,"Paycom Software, Inc.",PAYC,2014,Technology,"Computer Software: Prepackaged Software",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5445,"PBF Energy Inc.",PBF,2012,Energy,"Integrated oil Companies",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5446,"PBF Logistics LP",PBFX,2014,Energy,"Natural Gas Distribution",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5447,"Peabody Energy Corporation",BTU,2017,Energy,"Coal Mining",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5448,"Pearson, Plc",PSO,0,"Consumer Services",Books,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5449,"Pebblebrook Hotel Trust",PEB,2009,"Consumer Services","Real Estate Investment Trusts",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5450,"Pebblebrook Hotel Trust",PEB^C,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5451,"Pebblebrook Hotel Trust",PEB^D,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5452,"Pembina Pipeline Corp.",PBA,0,Energy,"Oil & Gas Production",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5453,"Pengrowth Energy Corporation",PGH,0,Energy,"Oil & Gas Production",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5454,"Pennsylvania Real Estate Investment Trust",PEI,0,"Consumer Services","Real Estate Investment Trusts",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5455,"Pennsylvania Real Estate Investment Trust",PEI^A.CL,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5456,"Pennsylvania Real Estate Investment Trust",PEI^B,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5457,"Pennsylvania Real Estate Investment Trust",PEI^C,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5458,"Pennsylvania Real Estate Investment Trust",PEI^D,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5459,"PennyMac Financial Services, Inc.",PFSI,2013,Finance,"Finance: Consumer Services",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5460,"PennyMac Mortgage Investment Trust",PMT,2009,"Consumer Services","Real Estate Investment Trusts",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5461,"PennyMac Mortgage Investment Trust",PMT^A,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5462,"PennyMac Mortgage Investment Trust",PMT^B,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5463,"Penske Automotive Group, Inc.",PAG,0,"Consumer Durables","Automotive Aftermarket",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5464,"Pentair plc.",PNR,0,Technology,"Industrial Machinery/Components",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5465,"Penumbra, Inc.",PEN,2015,"Health Care","Medical/Dental Instruments",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5466,"Pepsico, Inc.",PEP,0,"Consumer Non-Durables","Beverages (Production/Distribution)",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5467,"Performance Food Group Company",PFGC,2015,"Consumer Non-Durables","Food Distributors",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5468,"PerkinElmer, Inc.",PKI,0,"Capital Goods","Biotechnology: Laboratory Analytical Instruments",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5469,"Permian Basin Royalty Trust",PBT,0,Energy,"Oil & Gas Production",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5470,"Perrigo Company",PRGO,0,"Health Care","Major Pharmaceuticals",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5471,"Petrobras Argentina S.A.",PZE,0,Energy,"Oil & Gas Production",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5472,"PetroChina Company Limited",PTR,0,Energy,"Oil & Gas Production",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5473,"Petroleo Brasileiro S.A.- Petrobras",PBR,0,Energy,"Oil & Gas Production",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5474,"Petroleo Brasileiro S.A.- Petrobras",PBR.A,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5475,"Petroquest Energy Inc",PQ,0,Energy,"Oil & Gas Production",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5476,"Pfizer, Inc.",PFE,0,"Health Care","Major Pharmaceuticals",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5477,"PGT Innovations, Inc.",PGTI,2006,"Capital Goods","Building Products",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5478,"Pharmerica Corporation",PMC,0,"Health Care","Medical/Nursing Services",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5479,"PHH Corp",PHH,2002,Finance,"Diversified Financial Services",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5480,"Philip Morris International Inc",PM,0,"Consumer Non-Durables",Farming/Seeds/Milling,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5481,"Phillips 66",PSX,0,Energy,"Integrated oil Companies",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5482,"Phillips 66 Partners LP",PSXP,2013,Energy,"Natural Gas Distribution",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5483,"Phoenix New Media Limited",FENG,2011,"Consumer Services",Broadcasting,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5484,"Physicians Realty Trust",DOC,2013,"Consumer Services","Real Estate Investment Trusts",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5485,"Piedmont Office Realty Trust, Inc.",PDM,0,"Consumer Services","Building operators",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5486,"Pier 1 Imports, Inc.",PIR,0,"Consumer Services","Home Furnishings",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5487,"PIMCO California Municipal Income Fund",PCQ,2001,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5488,"Pimco California Municipal Income Fund II",PCK,2002,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5489,"PIMCO California Municipal Income Fund III",PZC,2002,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5490,"PIMCO Commercial Mortgage Securities Trust, Inc.",PCM,1993,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5491,"Pimco Corporate & Income Opportunity Fund",PTY,2002,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5492,"Pimco Corporate & Income Stategy Fund",PCN,2001,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5493,"PIMCO Dynamic Credit and Mortgage Income Fund",PCI,2013,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5494,"PIMCO Dynamic Income Fund",PDI,2012,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5495,"Pimco Global Stocksplus & Income Fund",PGP,2005,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5496,"Pimco High Income Fund",PHK,2003,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5497,"Pimco Income Opportunity Fund",PKO,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5498,"PIMCO Income Strategy Fund",PFL,2003,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5499,"PIMCO Income Strategy Fund II",PFN,2004,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5500,"PIMCO Municipal Income Fund",PMF,2001,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5501,"Pimco Municipal Income Fund II",PML,2002,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5502,"PIMCO Municipal Income Fund III",PMX,2002,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5503,"PIMCO New York Municipal Income Fund",PNF,2001,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5504,"Pimco New York Municipal Income Fund II",PNI,2002,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5505,"PIMCO New York Municipal Income Fund III",PYN,2002,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5506,"PIMCO Strategic Income Fund, Inc.",RCS,1994,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5507,"Pinnacle Foods, Inc.",PF,2013,"Consumer Non-Durables","Packaged Foods",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5508,"Pinnacle West Capital Corporation",PNW,0,"Public Utilities","Electric Utilities: Central",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5509,"Pioneer Energy Services Corp.",PES,0,Energy,"Oil & Gas Production",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5510,"Pioneer Floating Rate Trust",PHD,2004,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5511,"Pioneer High Income Trust",PHT,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5512,"Pioneer Municipal High Income Advantage Trust",MAV,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5513,"Pioneer Municipal High Income Trust",MHI,2003,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5514,"Pioneer Natural Resources Company",PXD,0,Energy,"Oil & Gas Production",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5515,"Piper Jaffray Companies",PJC,0,Finance,"Investment Bankers/Brokers/Service",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5516,"Pitney Bowes Inc.",PBI,0,Miscellaneous,"Office Equipment/Supplies/Services",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5517,"Pitney Bowes Inc.",PBI^B,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5518,"PJT Partners Inc.",PJT,2015,Finance,"Investment Managers",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5519,"Plains All American Pipeline, L.P.",PAA,1998,Energy,"Natural Gas Distribution",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5520,"Plains Group Holdings, L.P.",PAGP,2013,Energy,"Natural Gas Distribution",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5521,"Planet Fitness, Inc.",PLNT,2015,"Consumer Services",Hotels/Resorts,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5522,"Plantronics, Inc.",PLT,1994,"Public Utilities","Telecommunications Equipment",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5523,"Platform Specialty Products Corporation",PAH,2014,"Basic Industries","Major Chemicals",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5524,"PLDT Inc.",PHI,0,"Public Utilities","Telecommunications Equipment",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5525,"Ply Gem Holdings, Inc.",PGEM,2013,"Basic Industries","Forest Products",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5526,"PNC Financial Services Group, Inc. (The)",PNC,0,Finance,"Major Banks",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5527,"PNC Financial Services Group, Inc. (The)",PNC.WS,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5528,"PNC Financial Services Group, Inc. (The)",PNC^P,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5529,"PNC Financial Services Group, Inc. (The)",PNC^Q,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5530,"PNM Resources, Inc. (Holding Co.)",PNM,0,"Public Utilities","Electric Utilities: Central",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5531,"Polaris Industries Inc.",PII,0,"Capital Goods","Industrial Specialties",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5532,"PolyOne Corporation",POL,0,"Basic Industries","Major Chemicals",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5533,"Portland General Electric Company",POR,0,"Public Utilities","Electric Utilities: Central",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5534,POSCO,PKX,1994,"Basic Industries","Steel/Iron Ore",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5535,"Post Holdings, Inc.",POST,2012,"Consumer Non-Durables","Packaged Foods",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5536,"Potash Corporation of Saskatchewan Inc.",POT,1989,"Basic Industries","Agricultural Chemicals",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5537,"PPG Industries, Inc.",PPG,0,"Basic Industries",Paints/Coatings,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5538,"PPL Capital Funding, Inc.",PPX,0,"Public Utilities","Electric Utilities: Central",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5539,"PPL Corporation",PPL,0,"Public Utilities","Electric Utilities: Central",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5540,"PPlus Trust",PYS,0,Finance,"Finance: Consumer Services",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5541,"PPlus Trust",PYT,0,Finance,"Finance: Consumer Services",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5542,"Praxair, Inc.",PX,0,"Basic Industries","Major Chemicals",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5543,"Precision Drilling Corporation",PDS,0,Energy,"Oil & Gas Production",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5544,"Preferred Apartment Communities, Inc.",APTS,2011,"Consumer Services","Real Estate Investment Trusts",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5545,"Prestige Brand Holdings, Inc.",PBH,2005,"Health Care","Major Pharmaceuticals",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5546,"Pretium Resources, Inc.",PVG,0,"Basic Industries","Precious Metals",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5547,"Primerica, Inc.",PRI,2010,Finance,"Life Insurance",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5548,"Principal Financial Group Inc",PFG,2001,Finance,"Accident &Health Insurance",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5549,"Principal Real Estate Income Fund",PGZ,2013,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5550,"ProAssurance Corporation",PRA,0,Finance,"Property-Casualty Insurers",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5551,"Procter & Gamble Company (The)",PG,0,"Basic Industries","Package Goods/Cosmetics",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5552,"Progressive Corporation (The)",PGR,0,Finance,"Property-Casualty Insurers",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5553,"Prologis, Inc.",PLD,0,"Consumer Services","Real Estate Investment Trusts",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5554,"ProPetro Holding Corp.",PUMP,2017,Energy,"Oilfield Services/Equipment",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5555,"PROS Holdings, Inc.",PRO,2007,Technology,"EDP Services",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5556,"Prospect Capital Corporation",PBB,2015,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5557,"Prosperity Bancshares, Inc.",PB,0,Finance,"Major Banks",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5558,"Proto Labs, Inc.",PRLB,2012,"Capital Goods","Metal Fabrications",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5559,"Provident Financial Services, Inc",PFS,2003,Finance,"Savings Institutions",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5560,"Prudential Financial, Inc.",PFK,0,Finance,"Life Insurance",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5561,"Prudential Financial, Inc.",PJH,0,Finance,"Life Insurance",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5562,"Prudential Financial, Inc.",PRH,0,Finance,"Life Insurance",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5563,"Prudential Financial, Inc.",PRU,2001,Finance,"Life Insurance",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5564,"Prudential Global Short Duration High Yield Fund, Inc.",GHY,2012,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5565,"Prudential Public Limited Company",PUK,0,Finance,"Life Insurance",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5566,"Prudential Public Limited Company",PUK^,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5567,"Prudential Public Limited Company",PUK^A,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5568,"Prudential Short Duration High Yield Fund, Inc.",ISD,2012,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5569,"PS Business Parks, Inc.",PSB,0,"Consumer Services","Real Estate Investment Trusts",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5570,"PS Business Parks, Inc.",PSB^T,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5571,"PS Business Parks, Inc.",PSB^U,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5572,"PS Business Parks, Inc.",PSB^V,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5573,"PS Business Parks, Inc.",PSB^W,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5574,"PT Telekomunikasi Indonesia, Tbk",TLK,0,"Public Utilities","Telecommunications Equipment",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5575,"Public Service Enterprise Group Incorporated",PEG,0,"Public Utilities","Power Generation",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5576,"Public Storage",PSA,0,"Consumer Services","Real Estate Investment Trusts",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5577,"Public Storage",PSA^A,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5578,"Public Storage",PSA^B,0,"Consumer Services","Real Estate Investment Trusts",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5579,"Public Storage",PSA^C,0,"Consumer Services","Real Estate Investment Trusts",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5580,"Public Storage",PSA^D,0,"Consumer Services","Real Estate Investment Trusts",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5581,"Public Storage",PSA^E,0,"Consumer Services","Real Estate Investment Trusts",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5582,"Public Storage",PSA^F,0,"Consumer Services","Real Estate Investment Trusts",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5583,"Public Storage",PSA^G,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5584,"Public Storage",PSA^T.CL,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5585,"Public Storage",PSA^U,0,"Consumer Services","Real Estate Investment Trusts",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5586,"Public Storage",PSA^V,0,"Consumer Services","Real Estate Investment Trusts",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5587,"Public Storage",PSA^W,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5588,"Public Storage",PSA^X,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5589,"Public Storage",PSA^Y,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5590,"Public Storage",PSA^Z,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5591,"PulteGroup, Inc.",PHM,0,"Capital Goods",Homebuilding,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5592,"Pure Storage, Inc.",PSTG,2015,Technology,"Electronic Components",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5593,"Putnam High Income Bond Fund",PCF,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5594,"Putnam Managed Municipal Income Trust",PMM,1989,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5595,"Putnam Master Intermediate Income Trust",PIM,1988,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5596,"Putnam Municipal Opportunities Trust",PMO,1993,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5597,"Putnam Premier Income Trust",PPT,1988,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5598,"PVH Corp.",PVH,0,"Consumer Non-Durables",Apparel,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5599,"Pzena Investment Management Inc",PZN,2007,Finance,"Investment Managers",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5600,"Q2 Holdings, Inc.",QTWO,2014,Technology,"Computer Software: Prepackaged Software",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5601,"QEP Resources, Inc.",QEP,0,Energy,"Oil & Gas Production",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5602,"QTS Realty Trust, Inc.",QTS,2013,"Consumer Services","Real Estate Investment Trusts",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5603,"Quad Graphics, Inc",QUAD,0,Miscellaneous,Publishing,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5604,"Quaker Chemical Corporation",KWR,0,"Basic Industries","Major Chemicals",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5605,"Quality Care Properties, Inc.",QCP,2016,"Consumer Services","Real Estate Investment Trusts",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5606,"Quanex Building Products Corporation",NX,0,"Capital Goods","Metal Fabrications",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5607,"Quanta Services, Inc.",PWR,0,"Capital Goods","Engineering & Construction",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5608,"Quantum Corporation",QTM,0,Technology,"Electronic Components",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5609,"Quest Diagnostics Incorporated",DGX,0,"Health Care","Medical Specialities",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5610,"Quintiles IMS Holdings, Inc.",Q,2013,"Health Care","Biotechnology: Commercial Physical & Biological Resarch",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5611,"Quorum Health Corporation",QHC,2016,"Health Care","Hospital/Nursing Management",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5612,"Quotient Technology Inc.",QUOT,2014,"Consumer Services",Advertising,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5613,"Qwest Corporation",CTAA,2016,"Public Utilities","Telecommunications Equipment",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5614,"Qwest Corporation",CTBB,2016,"Public Utilities","Telecommunications Equipment",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5615,"Qwest Corporation",CTDD,2017,"Public Utilities","Telecommunications Equipment",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5616,"Qwest Corporation",CTU,0,"Public Utilities","Telecommunications Equipment",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5617,"Qwest Corporation",CTV,2014,"Public Utilities","Telecommunications Equipment",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5618,"Qwest Corporation",CTW,0,"Public Utilities","Telecommunications Equipment",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5619,"Qwest Corporation",CTX,0,"Public Utilities","Telecommunications Equipment",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
5620,"Qwest Corporation",CTY,2013,"Public Utilities","Telecommunications Equipment",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
